-1.68,-10.41,-0.46,-3.80,0.05,0.17,0.00,0.00,0.00,0.00,0.00,0.00,

-1.25,-10.83,4.98,-3.80,0.05,0.17,0.00,0.00,0.00,0.00,0.00,0.00,

-1.25,-10.83,4.98,-0.00,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.25,-10.83,4.98,0.00,-0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.02,-7.46,3.10,0.00,-0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.18,-7.80,3.21,0.00,-0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.45,-7.99,2.52,0.00,-0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.45,-7.99,2.52,0.20,-0.01,0.26,0.00,0.00,0.00,0.00,0.00,0.00,

-1.45,-7.99,2.52,0.19,0.01,0.29,0.00,0.00,0.00,0.00,0.00,0.00,

-2.14,-9.14,2.64,0.19,0.01,0.29,0.00,0.00,0.00,0.00,0.00,0.00,

-2.29,-10.29,2.75,0.19,0.01,0.29,0.00,0.00,0.00,0.00,0.00,0.00,

-2.29,-10.29,2.75,0.05,0.04,0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-2.18,-10.79,4.90,0.05,0.04,0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-2.52,-10.25,4.48,0.05,0.04,0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-2.44,-9.49,4.55,0.05,0.04,0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-2.40,-8.99,3.63,0.05,0.04,0.22,0.00,0.00,0.00,0.00,0.00,0.00,

-2.40,-8.99,3.63,-0.05,-0.21,0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-2.40,-8.99,3.63,-0.04,-0.21,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.48,-8.49,3.44,-0.04,-0.21,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.21,-10.06,2.41,-0.04,-0.21,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.56,-8.64,3.37,-0.04,-0.21,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.14,-8.11,4.63,-0.04,-0.21,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.44,-9.14,2.29,-0.04,-0.21,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.29,-9.22,2.64,-0.04,-0.21,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.25,-9.03,2.79,-0.04,-0.21,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.25,-9.03,2.79,-0.02,-0.14,0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-2.21,-9.22,3.52,-0.02,-0.14,0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-2.40,-9.34,3.10,-0.02,-0.14,0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-2.18,-9.26,2.56,-0.02,-0.14,0.04,0.00,0.00,0.00,0.00,0.00,0.00,

-2.18,-9.26,2.56,-0.03,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-2.18,-9.26,2.56,-0.04,-0.07,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-2.14,-8.72,3.44,-0.04,-0.07,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-2.14,-8.53,2.95,-0.04,-0.07,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-2.14,-8.53,2.95,-0.01,-0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-2.14,-8.53,2.95,0.03,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-2.14,-8.53,2.95,0.01,-0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.18,-9.07,2.98,0.01,-0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.21,-9.11,2.79,0.01,-0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-2.21,-9.11,2.79,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

