-2.48,-8.64,3.94,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-2.44,-8.80,4.44,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-2.48,-10.10,3.79,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-2.25,-10.52,2.14,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-2.25,-10.52,2.14,-0.10,-0.05,-0.28,0.00,0.00,0.00,0.00,0.00,0.00,

-2.25,-10.52,2.14,0.03,-0.05,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,

-1.98,-9.14,3.71,0.03,-0.05,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,

-1.75,-8.41,3.06,0.03,-0.05,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,

-1.52,-7.88,3.44,0.03,-0.05,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,

-1.52,-7.88,3.44,-0.02,-0.09,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,

-1.52,-7.88,3.44,0.00,-0.09,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,

-0.83,-7.77,2.79,0.00,-0.09,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,

-0.68,-7.96,2.41,0.00,-0.09,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,

-0.68,-7.96,2.41,0.19,-0.04,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-0.72,-9.18,3.60,0.19,-0.04,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-0.72,-9.18,3.60,3.04,-0.07,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,

-0.53,-8.64,4.13,3.04,-0.07,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,

-0.64,-5.62,7.73,3.04,-0.07,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,

-0.64,-5.62,7.73,2.73,-0.06,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,

-0.60,-2.09,9.07,2.73,-0.06,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,

-0.45,-0.52,8.54,2.73,-0.06,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,

-0.45,-0.52,8.54,2.73,-0.06,-0.09,0.08,-0.03,-0.61,0.79,0.79,0.03,

-0.53,0.47,10.45,2.73,-0.06,-0.09,0.08,-0.03,-0.61,0.79,0.79,0.03,

-0.53,0.47,10.45,0.07,0.04,-0.04,0.08,-0.03,-0.61,0.79,0.79,0.03,

-0.76,0.93,9.73,0.07,0.04,-0.04,0.08,-0.03,-0.61,0.79,0.79,0.03,

-0.60,-1.18,9.92,0.07,0.04,-0.04,0.08,-0.03,-0.61,0.79,0.79,0.03,

-0.60,-1.18,9.92,-0.02,0.04,-0.27,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.25,-1.02,10.07,-0.02,0.04,-0.27,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.25,-1.02,10.07,0.05,-0.01,-0.51,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.29,1.73,9.38,0.05,-0.01,-0.51,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.02,2.85,9.61,0.05,-0.01,-0.51,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.21,2.89,9.69,0.05,-0.01,-0.51,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.21,2.89,9.69,0.00,-0.03,-0.36,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.21,2.89,9.69,0.04,-0.04,-0.37,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.21,1.77,9.46,0.04,-0.04,-0.37,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.02,2.04,9.19,0.04,-0.04,-0.37,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.06,2.27,9.57,0.04,-0.04,-0.37,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.06,2.27,9.57,0.03,-0.03,-0.27,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.06,2.27,9.57,0.04,-0.02,-0.25,0.08,-0.03,-0.61,0.79,0.79,0.03,

-1.06,2.00,9.57,0.04,-0.02,-0.25,0.08,-0.03,-0.61,0.79,0.79,0.03,

-0.95,2.27,9.69,0.04,-0.02,-0.25,0.08,-0.03,-0.61,0.79,0.79,0.03,

