-2.56,-9.64,3.25,-0.08,-0.36,0.12,0.00,0.00,0.00,0.00,0.00,0.00,

-2.56,-9.64,3.25,-0.10,-0.44,0.11,0.00,0.00,0.00,0.00,0.00,0.00,

-2.52,-9.03,3.25,-0.10,-0.44,0.11,0.00,0.00,0.00,0.00,0.00,0.00,

-2.29,-9.14,3.37,-0.10,-0.44,0.11,0.00,0.00,0.00,0.00,0.00,0.00,

-2.29,-9.14,3.37,-0.11,-0.48,0.10,0.00,0.00,0.00,0.00,0.00,0.00,

-2.40,-8.22,2.79,-0.11,-0.48,0.10,0.00,0.00,0.00,0.00,0.00,0.00,

-2.25,-8.53,3.02,-0.11,-0.48,0.10,0.00,0.00,0.00,0.00,0.00,0.00,

-2.63,-9.03,3.21,-0.11,-0.48,0.10,0.00,0.00,0.00,0.00,0.00,0.00,

-2.48,-9.60,2.98,-0.11,-0.48,0.10,0.00,0.00,0.00,0.00,0.00,0.00,

-2.48,-9.60,2.98,-0.07,-0.54,0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-2.86,-9.41,3.90,-0.07,-0.54,0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-2.67,-9.18,2.64,-0.07,-0.54,0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-2.67,-9.18,2.64,-0.14,-0.58,0.13,0.00,0.00,0.00,0.00,0.00,0.00,

-2.71,-8.61,2.22,-0.14,-0.58,0.13,0.00,0.00,0.00,0.00,0.00,0.00,

-2.71,-8.61,2.22,-0.17,-0.52,0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-2.33,-9.18,2.45,-0.17,-0.52,0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-2.56,-8.84,1.95,-0.17,-0.52,0.16,0.00,0.00,0.00,0.00,0.00,0.00,

-2.56,-8.84,1.95,-0.08,-0.45,0.17,0.00,0.00,0.00,0.00,0.00,0.00,

-2.56,-9.53,2.64,-0.08,-0.45,0.17,0.00,0.00,0.00,0.00,0.00,0.00,

-2.67,-10.18,1.99,-0.08,-0.45,0.17,0.00,0.00,0.00,0.00,0.00,0.00,

-2.67,-10.18,1.99,0.01,-0.41,0.14,0.00,0.00,0.00,0.00,0.00,0.00,

-2.44,-10.41,2.60,0.01,-0.41,0.14,0.00,0.00,0.00,0.00,0.00,0.00,

-2.44,-10.41,2.60,-0.11,-0.40,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-2.44,-11.21,2.52,-0.11,-0.40,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.91,-11.02,1.91,-0.11,-0.40,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-2.14,-10.33,1.11,-0.11,-0.40,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.60,-7.19,0.76,-0.11,-0.40,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.60,-7.19,0.76,-0.13,-0.08,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,-7.73,0.65,-0.13,-0.08,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,

-1.41,-7.92,2.95,-0.13,-0.08,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,

0.51,-9.14,4.82,-0.13,-0.08,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,

-1.79,-3.63,6.85,-0.13,-0.08,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,

-1.79,-3.63,6.85,7.77,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,

-1.91,2.77,10.38,7.77,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,

-0.64,3.80,9.42,7.77,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,

-1.33,3.15,9.65,7.77,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,

-1.18,3.50,9.65,7.77,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,

-1.18,3.50,9.65,-0.01,-0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.18,3.50,9.65,-0.05,-0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-1.25,2.04,9.00,-0.05,-0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-0.99,2.23,8.96,-0.05,-0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,

-0.99,2.23,8.96,-0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.18,2.50,9.57,-0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,2.46,9.61,-0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,2.46,9.61,-0.01,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.18,2.23,9.54,-0.01,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.29,2.54,9.34,-0.01,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.29,2.54,9.34,-0.03,-0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.06,2.31,9.00,-0.03,-0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,

-1.06,2.31,9.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.06,2.31,9.00,-0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.33,2.39,9.42,-0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,2.23,9.46,-0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,2.23,9.46,0.01,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-1.21,2.39,9.46,0.01,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,2.43,9.61,0.01,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-1.14,2.43,9.61,0.00,-0.02,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-1.25,2.58,9.34,0.00,-0.02,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,

-1.25,2.58,9.34,-0.01,-0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,

-1.25,2.58,9.34,-0.01,-0.02,0.01,0.13,-0.01,-0.48,0.87,0.87,0.03,
