1.77,10.11,1.67,-0.01,-0.04,-0.01,1277,2
0.77,9.95,0.31,0.02,0.02,-0.02,1282,1
1.77,10.11,1.67,0.00,-0.04,-0.02,1286,2
0.80,9.98,0.16,0.02,0.02,-0.02,1289,1
1.77,10.11,1.67,-0.01,-0.03,-0.02,1293,2
0.77,10.02,0.27,0.02,0.02,-0.02,1297,1
1.77,10.11,1.67,-0.01,-0.03,-0.02,1301,2
0.80,10.06,0.31,0.02,0.02,-0.02,1305,1
1.73,9.88,1.71,-0.01,-0.03,-0.02,1308,2
0.80,10.06,0.31,-0.02,0.00,-0.04,1311,1
1.62,9.76,1.67,-0.01,-0.03,-0.02,1315,2
0.84,10.06,0.35,-0.02,0.00,-0.04,1318,1
1.62,9.76,1.67,0.00,-0.03,-0.02,1323,2
0.80,10.10,0.31,-0.02,0.00,-0.04,1327,1
1.66,9.61,1.63,0.00,-0.03,-0.02,1331,2
0.84,10.10,0.23,-0.02,0.00,-0.04,1335,1
1.58,9.53,1.67,0.00,-0.03,-0.02,1338,2
0.84,10.10,0.23,-0.01,-0.01,-0.04,1342,1
1.58,9.49,1.67,0.00,-0.03,-0.02,1346,2
0.84,10.10,0.23,-0.01,-0.02,-0.05,1350,1
1.58,9.49,1.67,0.01,-0.03,-0.02,1354,2
0.88,10.14,0.23,-0.01,-0.02,-0.05,1358,1
1.58,9.49,1.67,0.01,-0.04,-0.02,1361,2
0.88,10.06,0.23,-0.01,-0.02,-0.05,1366,1
1.70,9.64,1.75,0.01,-0.04,-0.02,1369,2
0.88,10.06,0.23,-0.01,-0.03,-0.05,1373,1
1.70,9.72,1.86,0.01,-0.04,-0.02,1377,2
0.84,10.02,0.31,-0.01,-0.03,-0.05,1381,1
1.70,9.72,1.86,0.01,-0.03,-0.02,1385,2
0.84,10.02,0.31,-0.00,-0.04,-0.06,1389,1
1.66,9.53,1.67,0.01,-0.03,-0.02,1393,2
0.84,9.98,0.35,-0.00,-0.04,-0.06,1398,1
1.58,9.64,1.75,0.01,-0.03,-0.02,1402,2
0.84,10.02,0.35,-0.00,-0.04,-0.06,1405,1
1.54,9.57,1.75,0.01,-0.03,-0.02,1410,2
0.84,10.02,0.35,0.00,-0.05,-0.06,1415,1
1.66,9.64,1.86,0.01,-0.03,-0.02,1418,2
0.84,10.02,0.35,0.00,-0.05,-0.06,1422,1
1.66,9.64,1.86,0.03,-0.03,0.00,1426,2
0.84,10.02,0.35,0.00,-0.05,-0.06,1430,1
1.66,9.64,1.86,0.03,-0.03,-0.00,1433,2
0.88,9.95,0.27,0.00,-0.05,-0.06,1438,1
1.62,9.38,1.67,0.03,-0.03,-0.00,1441,2
0.88,9.83,0.27,0.00,-0.05,-0.06,1444,1
1.54,9.84,1.82,0.03,-0.03,-0.00,1449,2
0.88,9.83,0.27,0.01,-0.07,-0.06,1454,1
1.54,9.91,1.36,0.03,-0.03,-0.00,1458,2
0.88,9.83,0.27,0.02,-0.06,-0.06,1461,1
1.54,9.91,1.36,0.04,-0.02,0.00,1465,2
0.80,9.98,0.27,0.02,-0.06,-0.06,1469,1
1.73,9.72,1.71,0.04,-0.02,0.00,1473,2
0.80,9.87,0.39,0.02,-0.06,-0.06,1477,1
1.70,9.76,1.90,0.04,-0.02,0.00,1481,2
0.80,9.98,0.27,0.02,-0.06,-0.06,1484,1
1.66,9.84,1.86,0.04,-0.02,0.00,1489,2
0.80,9.98,0.27,0.01,-0.07,-0.06,1494,1
1.73,9.88,1.86,0.04,-0.02,0.00,1498,2
0.80,9.98,0.27,0.02,-0.07,-0.06,1502,1
1.73,9.88,1.86,0.04,-0.02,0.02,1506,2
0.80,9.98,0.27,0.02,-0.07,-0.05,1510,1
1.73,9.88,1.86,0.05,-0.02,0.02,1514,2
0.77,10.06,0.20,0.02,-0.07,-0.05,1518,1
1.73,9.76,1.71,0.05,-0.02,0.02,1522,2
0.80,9.95,0.39,0.02,-0.07,-0.05,1526,1
1.73,9.76,1.59,0.05,-0.02,0.02,1530,2
0.80,9.95,0.39,0.03,-0.07,-0.06,1533,1
1.73,9.84,1.67,0.05,-0.02,0.02,1539,2
0.80,9.95,0.39,0.02,-0.08,-0.07,1543,1
1.73,9.84,1.67,0.04,-0.02,0.02,1547,2
0.80,9.95,0.39,0.01,-0.07,-0.07,1551,1
1.73,9.84,1.67,0.04,-0.02,0.02,1555,2
0.84,9.95,0.39,0.01,-0.07,-0.07,1558,1
1.73,9.84,1.67,0.03,-0.03,0.02,1562,2
0.84,10.06,0.31,0.01,-0.07,-0.07,1566,1
1.62,9.64,1.67,0.03,-0.03,0.02,1570,2
0.84,10.02,0.31,0.01,-0.07,-0.07,1574,1
1.66,9.68,1.67,0.03,-0.03,0.02,1577,2
0.84,10.02,0.31,0.02,-0.07,-0.06,1582,1
1.66,9.68,1.67,0.04,-0.02,0.01,1586,2
0.84,10.02,0.31,0.03,-0.07,-0.07,1591,1
1.70,9.68,1.67,0.04,-0.02,0.01,1595,2
0.84,10.02,0.35,0.03,-0.07,-0.07,1599,1
1.70,9.68,1.67,0.06,-0.01,0.00,1604,2
0.80,10.02,0.27,0.03,-0.07,-0.07,1608,1
1.73,9.80,1.67,0.06,-0.01,0.00,1612,2
0.80,10.06,0.35,0.03,-0.07,-0.07,1616,1
1.77,9.91,1.67,0.06,-0.01,0.00,1620,2
0.84,10.02,0.31,0.03,-0.07,-0.07,1625,1
1.85,9.99,1.75,0.06,-0.01,0.00,1629,2
0.84,10.02,0.31,0.04,-0.07,-0.07,1633,1
1.85,9.99,1.75,0.05,-0.02,-0.00,1637,2
0.84,10.02,0.31,0.04,-0.07,-0.07,1640,1
1.85,9.99,1.75,0.04,-0.02,-0.01,1645,2
0.77,9.95,0.23,0.04,-0.07,-0.07,1648,1
1.85,9.99,1.75,0.04,-0.01,-0.00,1652,2
0.73,9.87,0.39,0.04,-0.07,-0.07,1656,1
1.81,9.88,1.63,0.04,-0.01,-0.00,1660,2
0.73,9.83,0.27,0.04,-0.07,-0.07,1664,1
1.77,9.80,1.67,0.04,-0.01,-0.00,1669,2
0.73,9.83,0.27,0.03,-0.05,-0.08,1674,1
1.77,9.80,1.67,0.05,-0.02,-0.00,1677,2
0.73,9.83,0.27,0.04,-0.05,-0.08,1681,1
1.77,9.80,1.67,0.04,-0.01,-0.00,1686,2
0.73,9.83,0.27,0.04,-0.04,-0.09,1689,1
1.77,9.80,1.67,0.04,-0.01,-0.00,1694,2
0.69,9.79,0.31,0.04,-0.04,-0.09,1698,1
1.77,9.80,1.67,0.04,-0.01,-0.00,1702,2
0.73,9.91,0.27,0.04,-0.04,-0.09,1705,1
1.81,9.99,1.67,0.04,-0.01,-0.00,1710,2
0.77,9.95,0.27,0.04,-0.04,-0.09,1714,1
1.81,9.99,1.67,0.04,-0.01,-0.00,1718,2
0.77,9.95,0.27,0.04,-0.04,-0.08,1722,1
1.81,9.99,1.67,0.03,-0.01,0.00,1726,2
0.77,9.95,0.27,0.04,-0.04,-0.08,1730,1
1.81,9.99,1.67,0.04,-0.01,0.00,1734,2
0.73,9.91,0.31,0.04,-0.04,-0.08,1738,1
1.73,10.11,1.79,0.04,-0.01,0.00,1742,2
0.73,9.98,0.35,0.04,-0.04,-0.08,1746,1
1.73,10.03,1.71,0.04,-0.01,0.00,1751,2
0.73,9.91,0.31,0.04,-0.04,-0.08,1755,1
1.77,9.88,1.63,0.04,-0.01,0.00,1758,2
0.73,9.91,0.31,0.00,-0.03,-0.07,1762,1
1.77,9.88,1.63,0.02,-0.00,0.01,1766,2
0.73,9.91,0.31,0.01,-0.03,-0.07,1771,1
1.77,9.88,1.63,0.01,0.00,0.02,1775,2
0.80,9.83,0.35,0.01,-0.03,-0.07,1780,1
1.77,9.88,1.63,0.02,-0.01,0.02,1784,2
0.80,9.79,0.23,0.01,-0.03,-0.07,1788,1
1.77,9.99,1.71,0.02,-0.01,0.02,1793,2
0.77,9.75,0.31,0.01,-0.03,-0.07,1798,1
1.81,10.03,1.67,0.02,-0.01,0.02,1802,2
0.73,9.64,0.31,0.01,-0.03,-0.07,1806,1
1.77,9.91,1.71,0.02,-0.01,0.02,1810,2
0.69,9.68,0.27,0.01,-0.03,-0.07,1814,1
1.85,9.91,1.63,0.02,-0.01,0.02,1817,2
0.69,9.68,0.27,0.02,-0.02,-0.05,1821,1
1.85,9.91,1.63,0.01,-0.00,0.03,1826,2
0.69,9.68,0.27,0.02,-0.02,-0.05,1829,1
1.85,9.91,1.63,0.01,-0.01,0.03,1833,2
0.61,9.64,0.27,0.02,-0.02,-0.05,1838,1
1.85,9.95,1.67,0.01,-0.01,0.03,1842,2
0.65,9.64,0.20,0.02,-0.02,-0.05,1846,1
1.81,9.95,1.67,0.01,-0.01,0.03,1850,2
0.69,9.68,0.31,0.02,-0.02,-0.05,1854,1
1.77,9.91,1.75,0.01,-0.01,0.03,1857,2
0.69,9.68,0.31,0.02,-0.01,-0.04,1861,1
1.77,9.91,1.75,-0.00,0.00,0.03,1865,2
0.69,9.68,0.31,0.01,-0.02,-0.04,1868,1
1.77,9.91,1.75,-0.01,0.00,0.03,1872,2
0.65,9.68,0.27,0.01,-0.02,-0.04,1876,1
1.73,9.95,1.71,-0.01,0.00,0.03,1881,2
0.73,9.72,0.31,0.01,-0.02,-0.04,1884,1
1.70,9.91,1.63,-0.01,0.00,0.03,1888,2
0.73,9.72,0.31,0.01,-0.02,-0.02,1891,1
1.73,9.99,1.71,-0.01,0.00,0.03,1895,2
0.73,9.72,0.31,0.00,-0.01,-0.02,1899,1
1.73,9.99,1.71,-0.02,-0.01,0.03,1903,2
0.73,9.56,0.31,0.00,-0.01,-0.02,1906,1
1.66,9.99,1.63,-0.02,-0.01,0.03,1910,2
0.69,9.60,0.27,0.00,-0.01,-0.02,1913,1
1.66,9.95,1.67,-0.02,-0.01,0.03,1917,2
0.69,9.60,0.27,0.00,-0.01,-0.01,1921,1
1.66,9.95,1.67,-0.01,0.00,0.02,1925,2
0.69,9.60,0.27,0.00,-0.01,0.00,1929,1
1.66,9.95,1.67,-0.02,0.00,0.02,1933,2
0.73,9.64,0.31,0.00,-0.01,0.00,1937,1
1.70,10.03,1.71,-0.02,0.00,0.02,1941,2
0.69,9.68,0.31,0.00,-0.01,0.00,1945,1
1.70,10.03,1.71,-0.02,0.00,0.02,1949,2
0.65,9.68,0.35,0.00,-0.01,0.00,1953,1
1.73,9.99,1.75,-0.02,0.00,0.02,1957,2
0.65,9.68,0.35,-0.02,-0.02,0.02,1961,1
1.73,9.99,1.75,-0.03,0.00,0.02,1966,2
0.73,9.68,0.31,-0.02,-0.02,0.02,1970,1
1.73,10.11,1.71,-0.03,0.00,0.02,1975,2
0.73,9.72,0.39,-0.02,-0.02,0.02,1979,1
1.77,10.11,1.67,-0.03,0.00,0.02,1983,2
0.73,9.68,0.31,-0.02,-0.02,0.02,1987,1
1.81,10.26,1.75,-0.03,0.00,0.02,1991,2
0.73,9.72,0.31,-0.02,-0.02,0.02,1995,1
1.81,10.22,1.71,-0.03,0.00,0.02,1998,2
0.73,9.75,0.31,-0.02,-0.02,0.02,2003,1
1.81,10.18,1.71,-0.03,0.00,0.02,2008,2
0.73,9.75,0.31,-0.01,-0.02,0.05,2012,1
1.81,10.18,1.71,-0.03,0.01,0.01,2017,2
0.77,9.83,0.35,-0.01,-0.02,0.05,2022,1
1.81,10.18,1.71,-0.03,0.01,0.00,2025,2
0.77,9.83,0.35,-0.03,-0.02,0.05,2029,1
1.70,9.99,1.75,-0.03,0.01,0.00,2033,2
0.73,9.72,0.35,-0.03,-0.02,0.05,2037,1
1.73,10.07,1.67,-0.03,0.01,0.00,2040,2
0.73,9.83,0.35,-0.03,-0.02,0.05,2044,1
1.70,10.07,1.75,-0.03,0.01,0.00,2049,2
0.77,9.75,0.27,-0.03,-0.02,0.05,2052,1
1.70,10.11,1.82,-0.03,0.01,0.00,2056,2
0.77,9.75,0.27,-0.03,-0.02,0.07,2060,1
1.70,10.11,1.82,-0.03,0.02,-0.00,2064,2
0.77,9.75,0.27,-0.04,-0.02,0.07,2068,1
1.70,9.88,1.86,-0.03,0.02,-0.00,2072,2
0.80,9.79,0.35,-0.04,-0.02,0.07,2076,1
1.70,9.88,1.82,-0.03,0.02,-0.00,2080,2
0.84,9.87,0.31,-0.04,-0.02,0.07,2083,1
1.73,9.99,1.86,-0.03,0.02,-0.00,2086,2
0.84,9.87,0.31,-0.04,-0.01,0.07,2091,1
1.73,9.99,1.86,-0.03,0.02,-0.00,2095,2
0.80,9.91,0.31,-0.04,-0.01,0.07,2099,1
1.73,9.99,1.86,-0.03,0.02,-0.01,2103,2
0.80,9.83,0.31,-0.04,-0.01,0.07,2107,1
1.73,9.88,1.75,-0.03,0.02,-0.01,2111,2
0.80,9.79,0.31,-0.04,-0.01,0.07,2115,1
1.73,9.91,1.82,-0.03,0.02,-0.01,2118,2
0.80,9.83,0.35,-0.04,-0.01,0.07,2121,1
1.73,9.91,1.82,-0.04,0.02,-0.01,2125,2
0.80,9.83,0.35,-0.04,-0.01,0.08,2129,1
1.73,9.91,1.82,-0.04,0.01,-0.01,2134,2
0.80,9.87,0.39,-0.04,-0.01,0.08,2138,1
1.70,9.88,1.86,-0.04,0.01,-0.01,2142,2
0.80,9.83,0.35,-0.04,-0.01,0.08,2146,1
1.66,9.84,1.79,-0.04,0.01,-0.01,2150,2
0.77,9.75,0.43,-0.04,-0.01,0.08,2154,1
1.70,9.91,1.79,-0.04,0.01,-0.01,2158,2
0.69,9.75,0.35,-0.04,-0.01,0.08,2162,1
1.70,9.91,1.79,-0.02,0.02,-0.01,2166,2
0.69,9.75,0.35,-0.04,-0.01,0.07,2170,1
1.70,9.91,1.79,-0.02,0.02,-0.01,2174,2
0.77,9.95,0.35,-0.04,-0.01,0.07,2179,1
1.70,9.91,1.79,-0.03,0.01,-0.01,2183,2
0.77,9.98,0.35,-0.04,-0.01,0.07,2187,1
1.70,9.88,1.79,-0.03,0.01,-0.01,2191,2
0.84,10.02,0.39,-0.04,-0.01,0.07,2195,1
1.70,9.95,1.86,-0.03,0.01,-0.01,2198,2
0.88,10.06,0.43,-0.04,-0.01,0.07,2201,1
1.73,9.99,1.71,-0.03,0.01,-0.01,2206,2
0.88,10.06,0.43,-0.04,0.00,0.05,2209,1
1.73,9.99,1.71,-0.04,0.02,-0.02,2213,2
0.84,10.21,0.43,-0.04,0.00,0.05,2217,1
1.77,10.11,1.75,-0.04,0.02,-0.02,2222,2
0.80,10.29,0.39,-0.04,0.00,0.05,2226,1
1.77,10.03,1.79,-0.04,0.02,-0.02,2229,2
0.84,10.25,0.43,-0.04,0.00,0.05,2233,1
1.70,9.99,1.86,-0.04,0.02,-0.02,2237,2
0.84,10.25,0.43,-0.03,0.01,0.02,2241,1
1.70,9.99,1.86,-0.04,0.02,-0.02,2245,2
0.84,10.25,0.43,-0.03,0.01,0.00,2249,1
1.70,9.99,1.86,-0.04,0.02,-0.02,2253,2
0.80,10.14,0.43,-0.03,0.01,0.00,2257,1
1.70,9.99,1.63,-0.04,0.02,-0.02,2262,2
0.73,10.18,0.39,-0.03,0.01,0.00,2266,1
1.66,9.95,1.79,-0.04,0.02,-0.02,2270,2
0.73,10.21,0.46,-0.03,0.01,0.00,2273,1
1.66,9.91,1.79,-0.04,0.02,-0.02,2277,2
0.73,10.21,0.46,-0.02,0.01,-0.05,2281,1
1.66,9.91,1.79,-0.04,0.00,-0.02,2285,2
0.73,10.21,0.46,-0.01,0.02,-0.08,2289,1
1.66,9.95,1.82,-0.04,0.00,-0.02,2293,2
0.69,10.41,0.39,-0.01,0.02,-0.08,2297,1
1.70,10.03,1.75,-0.04,0.00,-0.02,2301,2
0.73,10.45,0.39,-0.01,0.02,-0.08,2306,1
